LotArea,SalePrice,LotArea_log,LotArea_inv,LotArea_quadratic,LotArea_boxCox
7200,187750,8.881836305004146,0.0001388888888888889,51840000,10.222428879554961
9245,213500,9.131838143821225,0.00010816657652785289,85470025,10.552794225293107
9000,76000,9.104979856318357,0.00011111111111111112,81000000,10.517179628376832
53107,240000,10.880064025283644,1.882990942813565e-05,2820353449,12.935819288381866
3182,192000,8.065265208897733,0.00031426775612822125,10125124,9.161005895973975
8410,81000,9.037176752966994,0.00011890606420927467,70728100,10.427403010878152
7200,125000,8.881836305004146,0.0001388888888888889,51840000,10.222428879554961
9382,191000,9.146548238888403,0.00010658708164570453,88021924,10.572312639106956
12474,426000,9.431401757086068,8.01667468334135e-05,155600676,10.952034037304648
8405,119000,9.036582045842716,0.0001189767995240928,70644025,10.426616405156373
12209,215000,9.409928663668856,8.190679007289704e-05,149059681,10.92329272521057
8339,106500,9.028698584086985,0.0001199184554502938,69538921,10.416190495587145
7446,100000,8.915432254432663,0.00013430029546065002,55442916,10.266675785787214
10134,109000,9.223651386035854,9.867771857114664e-05,102697956,10.674764115834531
9571,129000,9.166492972195906,0.00010448229025180232,91604041,10.598790942597777
7200,123000,8.881836305004146,0.0001388888888888889,51840000,10.222428879554961
7590,169500,8.934586870389676,0.00013175230566534913,57608100,10.291923606974684
8967,67000,9.101306450952048,0.00011152001784320286,80407089,10.51231092418687
8125,241000,9.002701007197938,0.00012307692307692307,66015625,10.381826615638829
14963,245500,9.61333576618342,6.683151774376797e-05,223891369,11.19631707343118
8767,164990,9.078749951588586,0.00011406410402646287,76860289,10.4824268380664
10200,108000,9.230142999272362,9.80392156862745e-05,104040000,10.683401065751283
12090,258000,9.400133943608838,8.271298593879239e-05,146168100,10.910189027007906
10364,168000,9.246093541682,9.648784253184099e-05,107412496,10.704630285528312
9991,150000,9.209439966733019,0.00010009008107296567,99820081,10.655862188127548
10480,115000,9.257223957875032,9.541984732824427e-05,109830400,10.719450413718072
15576,177000,9.653486547052035,6.420133538777607e-05,242611776,11.250413086534401
14154,280000,9.55775254863573,7.065140596297866e-05,200335716,11.12153945180115
10800,339750,9.287301413112312,9.259259259259259e-05,116640000,10.759524033372664
9571,60000,9.166492972195906,0.00010448229025180232,91604041,10.598790942597777
34650,145000,10.453053004618049,2.886002886002886e-05,1200622500,12.341802410852079
4403,222000,8.390041405755754,0.0002271178741766977,19386409,9.57995776602335
8960,115000,9.100525505968976,0.00011160714285714285,80281600,10.511275936843695
11228,228000,9.326165937481774,8.906305664410402e-05,126067984,10.811360350004648
8899,181134,9.093694189856862,0.0001123721766490617,79192201,10.502223451527437
7844,149500,8.967504187316237,0.00012748597654258032,61528336,10.335347106097842
22420,239000,10.017708696626151,4.4603033006244425e-05,502656400,11.7442200783442
8160,126000,9.006999447958153,0.00012254901960784314,66585600,10.387506433905033
8450,142000,9.041921720351219,0.00011834319526627219,71402500,10.433679590956288
7060,206300,8.862200330487287,0.00014164305949008498,49843600,10.196588985746875
16635,215000,9.719264188452577,6.0114217012323416e-05,276723225,11.339182108615708
21750,113000,9.98736903651683,4.597701149425287e-05,473062500,11.702873176911417
9200,315000,9.126958763037132,0.00010869565217391305,84640000,10.546321873558439
9000,139000,9.104979856318357,0.00011111111111111112,81000000,10.517179628376832
3378,135000,8.125039097367745,0.0002960331557134399,11410884,9.23779664321828
12800,275000,9.457200449907708,7.8125e-05,163840000,10.986590345935646
8593,109008,9.058703197313223,0.00011637379262190155,73839649,10.455885301977204
6762,195400,8.819073983267831,0.0001478852410529429,45724644,10.13989209947969
11457,175000,9.346356175893625,8.728288382648163e-05,131262849,10.838314090793054
1680,85400,7.426549072397305,0.0005952380952380953,2822400,8.349263005465042
5586,79900,8.628018746505122,0.00017901897601145723,31203396,9.889625782992871
1920,122500,7.560080465021827,0.0005208333333333333,3686400,8.5176437513276
10839,181000,9.29090601981575,9.225943352707814e-05,117483921,10.764329125222131
1890,81000,7.5443321080536885,0.0005291005291005291,3572100,8.497749138705895
10667,212000,9.274910142625483,9.374707040404987e-05,113784889,10.743010038079438
4400,116000,8.389359819906353,0.00022727272727272727,19360000,9.57907412358756
6000,119000,8.699514748210191,0.00016666666666666666,36000000,9.983106328911393
4280,90350,8.361708288575842,0.00023364485981308412,18318400,9.543240988772869
12354,110000,9.421735176255844,8.094544277157196e-05,152621316,10.939093145798196
15431,555000,9.644133752071205,6.48046140885231e-05,238115761,11.237805858444013
12108,118000,9.401621670141608,8.259002312520647e-05,146603664,10.91217910060885
6240,162900,8.738735461363474,0.00016025641025641026,38937600,10.034475069105715
3922,172500,8.274357006756292,0.00025497195308516065,15382084,9.430245212680894
8750,210000,9.07680897935166,0.00011428571428571428,76562500,10.479856306315009
9855,127500,9.19573421958682,0.00010147133434804668,97121025,10.637640703505129
16492,190000,9.71063069382679,6.063545961678389e-05,271986064,11.327520628092243
11214,199900,9.324918276683619,8.917424647761727e-05,125753796,10.809695289336117
8600,119500,9.0595174822416,0.00011627906976744187,73960000,10.456963079534944
6000,120000,8.699514748210191,0.00016666666666666666,36000000,9.983106328911393
5684,110000,8.64541048921699,0.00017593244194229416,32307856,9.912346337574615
70761,280000,11.167063280451986,1.413207840477099e-05,5007119121,13.339498904220019
9303,204000,9.138092207768558,0.00010749220681500591,86545809,10.561091482110548
9000,210000,9.104979856318357,0.00011111111111111112,81000000,10.517179628376832
9297,188000,9.137447046455858,0.00010756157900397978,86434209,10.56023547332391
9600,175500,9.169518377455928,0.00010416666666666667,92160000,10.60280884913602
4571,98000,8.427487278331744,0.0002187705097352877,20894041,9.628533144279599
53227,256000,10.882321065382621,1.8787457493377422e-05,2833113529,12.938979967861881
5100,161000,8.536995818712418,0.000196078431372549,26010000,9.770912797144057
7015,110000,8.855805992536562,0.00014255167498218105,49210225,10.188177767085932
8004,263435,8.987696695703624,0.0001249375312343828,64064016,10.362006332380965
7200,155000,8.881836305004146,0.0001388888888888889,51840000,10.222428879554961
8281,62383,9.0217190130337,0.00012075836251660427,68574961,10.406962107647162
11988,188700,9.391661428436555,8.341675008341675e-05,143712144,10.898857421293723
8430,124000,9.039552050995901,0.00011862396204033214,71064900,10.430544908478828
3072,178740,8.030084094267563,0.0003255208333333333,9437184,9.115875530497576
10628,167000,9.271247306879705,9.40910801656003e-05,112954384,10.738129745282894
9480,146500,9.156939595249067,0.00010548523206751055,89870400,10.586105995515
11428,250000,9.343821763350663,8.750437521876094e-05,130599184,10.834929754213446
9291,187000,9.136801468641313,0.00010763104079216446,86322681,10.55937892902388
6820,212000,8.827614750837508,0.0001466275659824047,46512400,10.151114376722658
11952,190000,9.388653907372598,8.366800535475234e-05,142850304,10.894835712401612
3675,148000,8.209308411646937,0.00027210884353741496,13505625,9.346297923482135
14977,440000,9.614270969992395,6.676904587033452e-05,224310529,11.19757632927993
5330,251000,8.58110651715989,0.0001876172607879925,28408900,9.828400639186196
8480,132500,9.045465728785949,0.0001179245283018868,71910400,10.43836815972469
13125,208900,9.482274087459825,7.619047619047618e-05,172265625,11.020201919347087
13693,380000,9.524640032332234,7.303001533630322e-05,187498249,11.077053376941883
10637,297000,9.272093768251665,9.401146939926671e-05,113145769,10.739257505194617
5925,89471,8.686935966003333,0.00016877637130801687,35105625,9.966644658025654
16033,326000,9.682404377188837,6.237135907191417e-05,257057089,11.289416362519452
11846,374000,9.37974553683691,8.441668073611346e-05,140327716,10.882925482243982
2500,155000,7.824046010856292,0.0004,6250000,8.852553921044052
4500,164000,8.411832675758411,0.00022222222222222223,20250000,9.608218898724587
7758,132500,8.956479847999912,0.0001288992008249549,60186564,10.320799214321662
9600,147000,9.169518377455928,0.00010416666666666667,92160000,10.60280884913602
10289,156000,9.23883064237581,9.719117504130625e-05,105863521,10.69496250068244
12243,175000,9.412709624073916,8.167932696234583e-05,149891049,10.927013909385549
10800,160000,9.287301413112312,9.259259259259259e-05,116640000,10.759524033372664
1526,86000,7.330405211844402,0.000655307994757536,2328676,8.228457406645923
2665,115000,7.887959336599945,0.000375234521575985,7102225,8.934057125905834
9490,133000,9.157993891603974,0.00010537407797681771,90060100,10.587505703165109
15578,172785,9.653614941479894,6.419309282321222e-05,242674084,11.250586182953379
7931,155000,8.97853441008332,0.00012608750472828143,62900761,10.349907729786853
5784,91300,8.6628507638386,0.00017289073305670817,33454656,9.935142577172957
7879,34900,8.971956271245688,0.00012691965985531158,62078641,10.341223553198978
12692,430000,9.448727152703086,7.87897888433659e-05,161086864,10.975237663305434
9120,184000,9.118225083068378,0.00010964912280701755,83174400,10.534739349915299
7800,130000,8.961879012677683,0.0001282051282051282,60840000,10.327923416919841
7535,120000,8.927314111060596,0.00013271400132714,56776225,10.28233557414535
1890,113000,7.5443321080536885,0.0005291005291005291,3572100,8.497749138705895
9803,226700,9.190443740261726,0.00010200958890135672,96098809,10.630609196570713
9170,140000,9.123692565250511,0.00010905125408942203,84088900,10.541989906539383
15602,289000,9.655154390148258,6.409434687860531e-05,243422404,11.252661661874624
2308,147000,7.744136627627991,0.0004332755632582322,5326864,8.75087881991651
7596,124500,8.935377071932177,0.00013164823591363875,57699216,10.292965498128895
9554,215000,9.164715193949908,0.00010466820180029308,91278916,10.596430129623775
7862,208300,8.969796305981806,0.0001271940981938438,61811044,10.338372445271544
9600,161000,9.169518377455928,0.00010416666666666667,92160000,10.60280884913602
9600,124500,9.169518377455928,0.00010416666666666667,92160000,10.60280884913602
14559,164900,9.585964638073326,6.868603612885501e-05,211964481,11.15947787227485
6792,202665,8.823500727991183,0.00014723203769140164,46131264,10.14570832077371
9100,129900,9.116029692504942,0.00010989010989010989,82810000,10.531828336069665
9187,134000,9.125544720271467,0.00010884946119516709,84400969,10.544446371039538
10594,96500,9.268043082104471,9.439305267132339e-05,112232836,10.733860950641061
12220,402861,9.410829232725586,8.183306055646482e-05,149328400,10.924497735469666
10448,158000,9.254165851516213,9.571209800918837e-05,109160704,10.715378042257669
10208,265000,9.23092700558457,9.796238244514106e-05,104203264,10.684444286495193
9531,211000,9.162304922937626,0.00010492078480747036,90839961,10.593229600894272
10918,234000,9.298168082341704,9.159186664224217e-05,119202724,10.774011386882416
10800,106250,9.287301413112312,9.259259259259259e-05,116640000,10.759524033372664
11988,150000,9.391661428436555,8.341675008341675e-05,143712144,10.898857421293723
5000,159000,8.517193191416238,0.0002,25000000,9.745130276902412
40094,184750,10.59898197616442,2.4941387738813788e-05,1607528836,12.543922549146387
11787,315750,9.37475250822657,8.483922965979469e-05,138933369,10.876251385175703
7500,176000,8.922658299524402,0.00013333333333333334,56250000,10.276198723851586
13300,132000,9.495519314209846,7.518796992481203e-05,176890000,11.037967867408664
14948,446261,9.612332790605375,6.68985817500669e-05,223442704,11.194966603112185
9098,86000,9.115809888129949,0.00010991426687183997,82773604,10.531536893773177
32668,200624,10.394151284478166,3.061099546957267e-05,1067198224,12.26047830611888
10200,175000,9.230142999272362,9.80392156862745e-05,104040000,10.683401065751283
6155,128000,8.725020038618554,0.00016246953696181965,37884025,10.016504410383076
7200,107500,8.881836305004146,0.0001388888888888889,51840000,10.222428879554961
5000,39300,8.517193191416238,0.0002,25000000,9.745130276902412
9056,178000,9.111182800442965,0.00011042402826855124,82011136,10.52540222092476
7000,107500,8.85366542803745,0.00014285714285714287,49000000,10.185362404715704
8924,188000,9.096499555552423,0.00011205737337516809,79637776,10.505940736654605
12735,111250,9.452109387413557,7.852375343541422e-05,162180225,10.979768887880457
11553,158000,9.354700422483019,8.655760408551892e-05,133471809,10.849458485192155
11423,272000,9.343384145733948,8.754267705506434e-05,130484929,10.834345406884093
14601,315000,9.588845298501564,6.848845969454146e-05,213189201,11.16335352617357
11000,248000,9.305650551780507,9.09090909090909e-05,121000000,10.78398978586192
10140,213250,9.224243277145174,9.861932938856015e-05,102819600,10.675551542167693
4058,133000,8.30844552038576,0.0002464268112370626,16467364,9.474305057086491
17104,179665,9.747067633264827,5.8465855940130964e-05,292546816,11.376758108080056
13837,229000,9.535101442669385,7.22700007227e-05,191462569,11.091103169431873
8737,210000,9.075322160298095,0.00011445576284765938,76335169,10.477887337976055
7244,129500,8.887928819003305,0.0001380452788514633,52475536,10.230449494875321
8235,125000,9.016148642611741,0.00012143290831815422,67815225,10.399598394681666
9375,263000,9.14580185083861,0.00010666666666666667,87890625,10.571322063679885
4043,140000,8.304742269640771,0.0002473410833539451,16345849,9.4695163069294
6000,112500,8.699514748210191,0.00016666666666666666,36000000,9.983106328911393
11146,255500,9.318835968129482,8.971828458639871e-05,124233316,10.801579089633947
8777,108000,9.079889942592118,0.00011393414606357525,77035729,10.483936660162797
10625,284000,9.270964993792617,9.411764705882353e-05,112890625,10.737753619647387
6380,113000,8.760923376338836,0.00015673981191222572,40704400,10.063562982182233
14850,141000,9.605755144230846,6.734006734006734e-05,220522500,11.186111079073134
11040,108000,9.309280319831087,9.057971014492754e-05,121881600,10.788831169067477
21872,175000,9.99296255896373,4.57205559619605e-05,478384384,11.710493113122578
3196,234000,8.069655306886165,0.00031289111389236547,10214416,9.166640966596429
11341,121500,9.33617975681533,8.817564588660612e-05,128618281,10.82472658099132
10010,170000,9.211339872309265,9.99000999000999e-05,100200100,10.658388680120707
13907,108000,9.540147589478611,7.190623427051126e-05,193404649,11.09788182803834
21780,185000,9.988747396486952,4.591368227731864e-05,474368400,11.704750764805603
13346,268000,9.498971993463552,7.49288176232579e-05,178115716,11.042600175447125
6858,128000,8.833171133022866,0.00014581510644502772,47032164,10.158416866061263
11198,325000,9.323490469908839,8.93016610108948e-05,125395204,10.807789894464577
10171,214000,9.227295812625597,9.831874938550782e-05,103449241,10.679612732360551
12327,316600,9.41954725755152,8.112273870365864e-05,151954929,10.936164661985503
7032,135960,8.858226439365012,0.0001422070534698521,49449024,10.191361467393419
13101,142600,9.48044384215367,7.633005114113426e-05,171636201,11.017747566585506
7332,120000,8.900003608959596,0.00013638843426077467,53758224,10.246350069559078
13159,224500,9.48486121415014,7.599361653621096e-05,173159281,11.023671484622884
9967,170000,9.207034914967457,0.00010033109260559848,99341089,10.652664166412263
10500,139000,9.259130536145614,9.523809523809524e-05,110250000,10.721989531228772
8480,118500,9.045465728785949,0.0001179245283018868,71910400,10.43836815972469
6292,145000,8.747034264178168,0.0001589319771137953,39589264,10.045352295690442
11777,164500,9.373903755841548,8.491126772522713e-05,138697729,10.875116974734347
3604,146000,8.189799618728228,0.0002774694783573807,12988816,9.32115412602142
12150,131500,9.405084448768694,8.23045267489712e-05,147622500,10.916811478984206
14585,181900,9.587748882301822,6.856359273225918e-05,212722225,11.16187836200881
12704,253293,9.449672183486918,7.871536523929471e-05,161391616,10.976503685800797
11841,118500,9.379323364330956,8.445232666159953e-05,140209281,10.882361131468876
13500,325000,9.51044496442652,7.407407407407407e-05,182250000,11.057996511846696
6120,133000,8.719317375506371,0.0001633986928104575,37454400,10.009034729917122
11443,369900,9.345133468317714,8.738967054094207e-05,130942249,10.836681310852123
10267,130000,9.236690147298965,9.739943508327652e-05,105411289,10.692113661091641
8740,137000,9.07566546864958,0.00011441647597254005,76387600,10.478341967147434
25095,143000,10.130423902089033,3.984857541342897e-05,629759025,11.89816886986954
9100,79500,9.116029692504942,0.00010989010989010989,82810000,10.531828336069665
8320,185900,9.026417533815254,0.0001201923076923077,69222400,10.413174271945087
13478,451950,9.508814005506162,7.419498441905327e-05,181656484,11.055807487183293
6600,138000,8.794824928014517,0.00015151515151515152,43560000,10.108045829096088
4435,140000,8.39728289474368,0.00022547914317925591,19669225,9.589347150363372
7990,110000,8.98594603876032,0.00012515644555694618,63840100,10.359694362137773
11302,319000,9.33273498018979,8.847991505928154e-05,127735204,10.820128099765377
3600,114504,8.1886891244442,0.0002777777777777778,12960000,9.319723328325578
3922,194201,8.274357006756292,0.00025497195308516065,15382084,9.430245212680894
12984,217500,9.471473109194427,7.701786814540974e-05,168584256,11.005719854311137
1950,151000,7.575584651557793,0.0005128205128205128,3802500,8.537239381557193
10927,275000,9.298992069570746,9.151642719868216e-05,119399329,10.775110118566731
9000,141000,9.104979856318357,0.00011111111111111112,81000000,10.517179628376832
10041,220000,9.214431989879436,9.959167413604223e-05,100821681,10.662500891716515
3182,151000,8.065265208897733,0.00031426775612822125,10125124,9.161005895973975
12803,221000,9.45743479744618,7.810669374365383e-05,163916809,10.986904371472562
13600,205000,9.517825071724143,7.352941176470588e-05,184960000,11.067903254070822
12464,152000,9.430599768110529,8.023106546854942e-05,155351296,10.950960247501909
7800,225000,8.961879012677683,0.0001282051282051282,60840000,10.327923416919841
12168,359100,9.406564833939129,8.21827744904668e-05,148060224,10.918792035504673
7943,118500,8.980046316633132,0.0001258970162407151,63091249,10.351903933792329
11050,313000,9.3101857069459,9.049773755656108e-05,122102500,10.790038858790775
10395,148000,9.249080200292113,9.62000962000962e-05,108056025,10.708606514747423
11885,261500,9.383032379794294,8.413967185527976e-05,141253225,10.887319512653837
8402,147000,9.036225051729327,0.00011901928112354201,70593604,10.426144224034626
1491,75500,7.307202314764738,0.0006706908115358819,2223081,8.199356563676325
8800,137500,9.082507000466299,0.00011363636363636364,77440000,10.487402934460862
7861,183200,8.969669103793757,0.00012721027859051011,61795321,10.338204547047308
7227,105500,8.885579291282982,0.0001383700013837,52229529,10.227356231660284
11694,314813,9.366831168735615,8.551393877201984e-05,136749636,10.865665179973679
12244,305000,9.412791300065303,8.167265599477295e-05,149915536,10.927123204314247
8248,67000,9.017726025696795,0.00012124151309408342,68029504,10.401683476598512
10800,240000,9.287301413112312,9.259259259259259e-05,116640000,10.759524033372664
7064,135000,8.862766742283796,0.00014156285390713478,49900096,10.197334133510054
2117,168500,7.6577552711348655,0.0004723665564478035,4481689,8.641251344075894
10400,165150,9.249561085129464,9.615384615384615e-05,108160000,10.709246765671606
10000,160000,9.210340371976184,0.0001,100000000,10.65705952734489
12342,139900,9.420763358881013,8.102414519526819e-05,152324964,10.937792363919243
9600,153000,9.169518377455928,0.00010416666666666667,92160000,10.60280884913602
11606,135000,9.359277484750553,8.616232982939858e-05,134699236,10.855572732391556
9020,168500,9.10719961305667,0.00011086474501108647,81360400,10.520121945755923
9000,124000,9.104979856318357,0.00011111111111111112,81000000,10.517179628376832
4590,209500,8.431635303054591,0.00021786492374727668,21068100,9.633917491460533
11900,82500,9.38429367909962,8.403361344537815e-05,141610000,10.889005804823439
9250,139400,9.132378830506472,0.00010810810810810811,85562500,10.553511490056353
6979,144000,8.850660919017152,0.0001432870038687491,48706441,10.18141105998371
10896,200000,9.296151028389293,9.177679882525697e-05,118722816,10.771321899003343
6120,60000,8.719317375506371,0.0001633986928104575,37454400,10.009034729917122
6000,93000,8.699514748210191,0.00016666666666666666,36000000,9.983106328911393
8777,85000,9.079889942592118,0.00011393414606357525,77035729,10.483936660162797
3982,264561,8.289539484624141,0.00025113008538422905,15856324,9.449863021049662
12677,274000,9.447544606938727,7.888301648655044e-05,160706329,10.973653503000879
7050,226000,8.860782895806315,0.00014184397163120567,49702500,10.194724324968965
13860,345000,9.536762272743895,7.215007215007215e-05,192099600,11.093334101425638
10793,152000,9.286653054825347,9.26526452330214e-05,116488849,10.758659801470033
9187,370878,9.125544720271467,0.00010884946119516709,84400969,10.544446371039538
10530,143250,9.261983605128021,9.49667616334283e-05,110880900,10.725789433421491
7200,98300,8.881836305004146,0.0001388888888888889,51840000,10.222428879554961
10452,155000,9.254548626640503,9.567546880979717e-05,109244304,10.715887749174916
7700,155000,8.948975607841776,0.00012987012987012987,59290000,10.310899339513236
1936,84500,7.568379267836522,0.0005165289256198347,3748096,8.528131379316859
8125,205950,9.002701007197938,0.00012307692307692307,66015625,10.381826615638829
9084,108000,9.114269903225448,0.00011008366358432408,82519056,10.529495057634602
8750,191000,9.07680897935166,0.00011428571428571428,76562500,10.479856306315009
10320,135000,9.241839039035554,9.689922480620155e-05,106502400,10.698966771672868
10437,350000,9.253112463820052,9.581297307655457e-05,108930969,10.713975372570008
1680,88000,7.426549072397305,0.0005952380952380953,2822400,8.349263005465042
10007,145500,9.211040127090456,9.9930048965724e-05,100140049,10.657990069444791
7200,149000,8.881836305004146,0.0001388888888888889,51840000,10.222428879554961
17503,97500,9.770127573790836,5.7133062903502255e-05,306355009,11.407947859181602
9937,167000,9.204020443231363,0.00010063399416322834,98743969,10.648656128899903
12384,197900,9.424160595829509,8.074935400516796e-05,153363456,10.942339751343196
46589,402000,10.74911974074705,2.1464294146686985e-05,2170534921,12.752826942042308
13560,110000,9.514879561494386,7.374631268436578e-05,183873600,11.06394905507593
10012,137500,9.211539652551664,9.988014382740711e-05,100240144,10.658654356261561
20896,423000,9.947313032076158,4.785604900459418e-05,436642816,11.648344263487198
11194,230500,9.323133199451306,8.933357155619081e-05,125305636,10.80731313352804
18450,129000,9.822819649468673,5.4200542005420054e-05,340402500,11.479300182427878
8125,193500,9.002701007197938,0.00012307692307692307,66015625,10.381826615638829
14175,168000,9.559235128595953,7.054673721340387e-05,200930625,11.12353233793562
11600,137500,9.358760377094455,8.620689655172413e-05,134560000,10.854881913154811
8633,173500,9.063347348235522,0.00011583458820803892,74528689,10.462032607540184
6629,103600,8.79920924224139,0.0001508523155830442,43943641,10.113801976789556
11250,165000,9.328123407632566,8.888888888888889e-05,126562500,10.813972813430135
14442,257500,9.577895907011127,6.924248719013987e-05,208571364,11.148624003097856
9200,140000,9.126958763037132,0.00010869565217391305,84640000,10.546321873558439
2289,148500,7.735870319952567,0.00043687199650502403,5239521,8.740375278349996
9600,87000,9.169518377455928,0.00010416666666666667,92160000,10.60280884913602
9022,109500,9.107421317968342,0.00011084016847705608,81396484,10.520415829696772
11844,372500,9.379576689221482,8.443093549476529e-05,140280336,10.882699769638808
9945,128500,9.204825191288073,0.00010055304172951231,98903025,10.649726084235185
8012,143000,8.988695696785708,0.00012481278082875687,64192144,10.363325699406008
4500,159434,8.411832675758411,0.00022222222222222223,20250000,9.608218898724587
2887,173000,7.967973179662935,0.00034638032559750607,8334769,9.036319440173006
11248,285000,9.327945614050446,8.890469416785207e-05,126517504,10.813735521422922
16770,221000,9.727346854817254,5.9630292188431724e-05,281232900,11.350102395595329
5062,207500,8.529516941105069,0.00019755037534571315,25623844,9.761173630695245
10207,227875,9.230829038403499,9.797198001371608e-05,104182849,10.684313927238113
5105,148800,8.537975730598767,0.0001958863858961802,26061025,9.772189027966984
8089,392000,8.998260393017953,0.00012362467548522686,65431921,10.375959727469507
7577,194700,8.932872621931374,0.00013197835554968986,57410929,10.289663435363616
4426,141000,8.395251520610994,0.00022593764121102577,19589476,9.586713038765318
21535,755000,9.977434797488211,4.643603436266543e-05,463756225,11.689343226279586
26178,335000,10.172674642351664,3.8200015280006115e-05,685287684,11.956014328258338
5400,108480,8.594154232552366,0.00018518518518518518,29160000,9.84542028882024
6120,141500,8.719317375506371,0.0001633986928104575,37454400,10.009034729917122
13811,176000,9.533220655077928,7.240605314604301e-05,190743721,11.08857691503279
6000,89000,8.699514748210191,0.00016666666666666666,36000000,9.983106328911393
6420,123500,8.767173396684006,0.00015576323987538941,41216400,10.07176023999281
8450,138500,9.041921720351219,0.00011834319526627219,71402500,10.433679590956288
4282,196000,8.362175469149628,0.00023353573096683791,18335524,9.543846145272777
14331,312500,9.570180302058072,6.977880120019538e-05,205377561,11.138247685497763
9600,140000,9.169518377455928,0.00010416666666666667,92160000,10.60280884913602
12438,361919,9.428511581663834,8.039877793857533e-05,154703844,10.94816448208758
7630,140000,8.939843124278502,0.0001310615989515072,58216900,10.298854525986178
8400,213000,9.035986984831405,0.00011904761904761905,70560000,10.42582934584566
5600,55000,8.630521876723241,0.00017857142857142857,31360000,9.892895116410958
115149,302000,11.653982220886329,8.684400211899365e-06,13259292201,14.032631076312112
6240,254000,8.738735461363474,0.00016025641025641026,38937600,10.034475069105715
9018,179540,9.106977858981029,0.00011088933244621867,81324324,10.519827998662095
7162,109900,8.876544550558378,0.00013962580284836637,51294244,10.215463667649352
4130,52000,8.326032685955079,0.00024213075060532688,17056900,9.497054878261125
8712,102776,9.072456664612796,0.0001147842056932966,75898944,10.474092867949215
4671,189000,8.449128460502108,0.00021408691928923143,21818241,9.656632105188741
9873,129000,9.19755903761145,0.00010128633647320976,97476129,10.640066312327729
13517,130500,9.511703431483827,7.398091292446548e-05,182709289,11.059685664503167
10140,165000,9.224243277145174,9.861932938856015e-05,102819600,10.675551542167693
10800,159500,9.287301413112312,9.259259259259259e-05,116640000,10.759524033372664
10000,157000,9.210340371976184,0.0001,100000000,10.65705952734489
10542,341000,9.263122557415151,9.485866059571239e-05,111133764,10.727306457600811
9920,128500,9.20230820027892,0.00010080645161290323,98406400,10.646379699501976
6563,275000,8.789203094473724,0.00015236934328813042,43072969,10.100666090169774
4426,143000,8.395251520610994,0.00022593764121102577,19589476,9.586713038765318
8120,124500,9.002085433155724,0.0001231527093596059,65934400,10.381013278187922
8172,135000,9.008468955937513,0.00012236906510034264,66781584,10.389448366729486
13286,320000,9.494466128225186,7.52671985548698e-05,176517796,11.036554952564119
6960,120500,8.847934753328465,0.00014367816091954023,48441600,10.17782609311261
21695,222000,9.98483709823245,4.6093569946992393e-05,470673025,11.699424405074678
7314,194500,8.897545598709327,0.00013672409078479628,53494596,10.243112779995025
11475,110000,9.347926034928745,8.714596949891067e-05,131675625,10.840410540633158
6240,103000,8.738735461363474,0.00016025641025641026,38937600,10.034475069105715
5389,236500,8.592115117933497,0.00018556318426424197,29041321,9.842759981848333
9590,187500,9.168476167877484,0.00010427528675703858,91968100,10.601424694347145
11404,222500,9.341719450032562,8.768853034023149e-05,130051216,10.83212262423682
10000,131400,9.210340371976184,0.0001,100000000,10.65705952734489
8978,108000,9.102532419341877,0.00011138338159946537,80604484,10.513935752051946
10800,163000,9.287301413112312,9.259259259259259e-05,116640000,10.759524033372664
8544,93500,9.052984561199976,0.00011704119850187266,72999936,10.44831695033534
10463,239900,9.255600503381046,9.557488292076843e-05,109474369,10.717288469124114
10800,179000,9.287301413112312,9.259259259259259e-05,116640000,10.759524033372664
9313,190000,9.139166552521658,0.00010737678513905293,86731969,10.562516975237799
9600,132000,9.169518377455928,0.00010416666666666667,92160000,10.60280884913602
6768,142000,8.81996090128606,0.00014775413711583924,45805824,10.141057341490786
8450,179000,9.041921720351219,0.00011834319526627219,71402500,10.433679590956288
12886,175000,9.463896729698588,7.760360080707745e-05,166048996,10.995564253391743
5395,180000,8.593227877692234,0.00018535681186283596,29106025,9.844211710007798
8963,299800,9.100860271357362,0.00011156978690170702,80335369,10.511719598760228
8795,236000,9.081938657171658,0.00011370096645821489,77352025,10.486650143999166
11700,265979,9.367344120785848,8.547008547008547e-05,136890000,10.866350618745635
10593,260400,9.267948684596496,9.440196356084207e-05,112211649,10.733735196975957
8405,98000,9.036582045842716,0.0001189767995240928,70644025,10.426616405156373
8800,96500,9.082507000466299,0.00011363636363636364,77440000,10.487402934460862
7750,162000,8.955448122347393,0.00012903225806451613,60062500,10.3194379868636
9236,217000,9.130864170474386,0.00010827197921177999,85303696,10.551502200894161
10240,275500,9.234056898593499,9.765625e-05,104857600,10.68860926196712
7930,156000,8.978408314628894,0.00012610340479192938,62884900,10.349741247359994
3230,172500,8.080237416216702,0.00030959752321981426,10432900,9.180227166705624
10769,212000,9.284426915328881,9.285913269570062e-05,115971361,10.755692591451917
11616,158900,9.360138737064577,8.608815426997245e-05,134931456,10.856723329077974
2280,179400,7.731930721948486,0.0004385964912280702,5198400,8.73537039363846
12257,290000,9.413852481341165,8.158603247124092e-05,150234049,10.928543251759109
9100,127500,9.116029692504942,0.00010989010989010989,82810000,10.531828336069665
6911,100000,8.840869624091395,0.0001446968600781363,47761921,10.168536702740386
8640,215200,9.064157861798101,0.00011574074074074075,74649600,10.463105547492882
9430,337000,9.151651375627504,0.00010604453870625662,88924900,10.579085924687917
